lat,long,color
23.5644,87.2829583333,3
23.5644,87.2829583333,3
23.5644,87.2829583333,3
23.5644,87.2829583333,3
23.5644,87.2829583333,3
23.5644,87.2829583333,3
23.5644,87.2829583333,3
23.5644,87.2829583333,3
23.5644,87.2829583333,3
23.5644,87.2829583333,3
23.5644,87.2829566667,3
23.5644,87.2829566667,3
23.5644,87.2829566667,3
23.5644,87.2829566667,3
23.5644,87.2829566667,3
23.5644,87.2829566667,3
23.5644,87.2829566667,3
23.5644,87.2829566667,3
23.5644,87.2829566667,3
23.5644,87.2829566667,3
23.5644,87.2829566667,3
23.5644,87.2829566667,3
23.5644,87.2829566667,3
23.5644,87.2829566667,3
23.5644,87.2829566667,3
23.5644,87.2829566667,3
23.5644,87.2829566667,3
23.5644,87.2829566667,3
23.5644,87.2829566667,3
23.5644,87.2829566667,3
23.5644,87.2829566667,3
23.5644,87.2829566667,3
23.5644,87.2829566667,3
23.5644,87.2829566667,3
23.5644,87.2829566667,3
23.5644,87.2829566667,3
23.5644,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.282955,3
23.5644016667,87.282955,3
23.5644016667,87.282955,3
23.5644016667,87.282955,3
23.5644016667,87.282955,3
23.5644016667,87.282955,3
23.5644016667,87.282955,3
23.5644016667,87.282955,3
23.5644016667,87.282955,3
23.5644016667,87.282955,3
23.5644016667,87.282955,3
23.5644016667,87.282955,3
23.5644016667,87.282955,3
23.5644016667,87.282955,3
23.5644016667,87.282955,3
23.5644016667,87.282955,3
23.5644016667,87.282955,3
23.5644016667,87.282955,3
23.5644016667,87.282955,3
23.5644016667,87.282955,3
23.5644016667,87.282955,3
23.5644016667,87.282955,3
23.5644016667,87.282955,3
23.5644016667,87.282955,3
23.5644016667,87.282955,3
23.5644016667,87.282955,3
23.5644016667,87.282955,3
23.5644016667,87.282955,3
23.5644016667,87.282955,3
23.5644016667,87.282955,3
23.5644016667,87.282955,3
23.5644016667,87.282955,3
23.5644016667,87.282955,3
23.5644016667,87.282955,3
23.5644016667,87.282955,3
23.5644016667,87.282955,3
23.5644016667,87.282955,3
23.5644016667,87.282955,3
23.5644016667,87.282955,3
23.5644016667,87.282955,3
23.5644016667,87.282955,3
23.5644016667,87.282955,3
23.5644016667,87.282955,3
23.5644016667,87.282955,3
23.5644016667,87.282955,3
23.5644016667,87.282955,3
23.5644016667,87.282955,3
23.5644016667,87.282955,3
23.5644016667,87.282955,3
23.5644016667,87.282955,3
23.5644016667,87.282955,3
23.5644016667,87.282955,3
23.5644016667,87.282955,3
23.5644016667,87.282955,3
23.5644016667,87.282955,3
23.5644016667,87.282955,3
23.5644016667,87.282955,3
23.5644016667,87.282955,3
23.5644016667,87.282955,3
23.5644016667,87.282955,3
23.5644016667,87.282955,3
23.5644016667,87.282955,3
23.5644016667,87.282955,3
23.5644016667,87.282955,3
23.5644016667,87.282955,3
23.5644016667,87.282955,3
23.5644016667,87.282955,3
23.5644016667,87.282955,3
23.5644016667,87.282955,3
23.5644016667,87.282955,3
23.5644016667,87.282955,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.2829566667,3
23.5644016667,87.282955,3
23.5644016667,87.282955,3
23.5644016667,87.282955,3
23.5644016667,87.282955,3
23.5644016667,87.282955,3
23.5644016667,87.282955,3
23.5644016667,87.282955,3
23.5644016667,87.282955,3
23.5644016667,87.282955,3
23.5644016667,87.282955,3
23.5644016667,87.282955,3
23.5644016667,87.282955,3
23.5644016667,87.282955,3
23.5644016667,87.282955,3
23.5644016667,87.282955,3
23.5644016667,87.282955,3
23.5644016667,87.282955,3
23.5644016667,87.282955,3
23.5644016667,87.282955,3
23.5644016667,87.282955,3
23.5644016667,87.282955,3
23.5644016667,87.282955,3
23.5644016667,87.282955,3
23.5644016667,87.282955,3
23.5644016667,87.282955,3
23.5644016667,87.282955,3
23.5644016667,87.282955,3
23.5644016667,87.282955,3
23.5644016667,87.282955,3
23.5644016667,87.282955,3
23.5644016667,87.282955,3
23.5644016667,87.282955,3
23.5644016667,87.282955,3
23.5644016667,87.282955,3
23.5644016667,87.282955,3
23.5644016667,87.282955,3
23.5644016667,87.282955,3
23.5644016667,87.282955,3
23.5644016667,87.282955,3
23.5644016667,87.282955,3
23.5644016667,87.282955,3
23.5644016667,87.282955,3
23.5644016667,87.282955,3
23.5644016667,87.282955,3
23.5644016667,87.282955,3
23.5644016667,87.282955,3
23.5644016667,87.282955,3
23.5644016667,87.282955,3
23.5644016667,87.282955,3
23.5644016667,87.282955,3
23.5644016667,87.282955,3
23.5644016667,87.282955,3
23.5644016667,87.282955,3
23.5644016667,87.282955,3
23.5644016667,87.282955,3
23.5644016667,87.282955,3
23.5644016667,87.282955,3
23.5644016667,87.282955,3
23.5644016667,87.282955,3
23.5644016667,87.282955,3
23.5644016667,87.282955,3
23.5644016667,87.282955,3
23.5644016667,87.282955,3
23.5644016667,87.282955,3
23.5644016667,87.2829533333,3
23.5644016667,87.2829533333,3
23.5644016667,87.2829533333,3
23.5644016667,87.2829533333,3
23.5644016667,87.2829533333,3
23.5644016667,87.2829533333,3
23.5644016667,87.2829533333,3
23.5644016667,87.2829533333,3
23.5644016667,87.2829533333,3
23.5644016667,87.2829533333,3
23.5644016667,87.2829533333,3
23.5644016667,87.2829533333,3
23.5644016667,87.2829533333,3
23.5644016667,87.2829533333,3
23.5644016667,87.2829533333,3
23.5644016667,87.2829533333,3
23.5644016667,87.2829533333,3
23.5644016667,87.2829533333,3
23.5644016667,87.2829533333,3
23.5644016667,87.2829533333,3
23.5644016667,87.2829533333,3
23.5644016667,87.2829533333,3
23.5644016667,87.2829533333,3
23.5644016667,87.2829533333,3
23.5644016667,87.2829533333,3
23.5644016667,87.2829533333,3
23.5644016667,87.2829533333,3
23.5644016667,87.2829533333,3
23.5644016667,87.2829533333,3
23.5644016667,87.2829533333,3
23.5644016667,87.2829533333,3
23.5644016667,87.2829533333,3
23.5644016667,87.2829533333,3
23.5644016667,87.2829533333,3
23.5644016667,87.2829533333,3
23.5644016667,87.2829533333,3
23.5644016667,87.2829533333,3
23.5644016667,87.2829533333,3
23.5644016667,87.2829533333,3
23.5644016667,87.2829533333,3
23.5644016667,87.2829533333,3
23.5644016667,87.2829533333,3
23.5644016667,87.2829533333,3
23.5644016667,87.2829533333,3
23.5644016667,87.2829533333,3
23.5644016667,87.2829533333,3
23.5644016667,87.2829533333,3
23.5644016667,87.2829533333,3
23.5644016667,87.2829533333,3
23.5644016667,87.2829533333,3
23.5644016667,87.2829533333,3
23.5644016667,87.2829533333,3
23.5644016667,87.2829533333,3
23.5644016667,87.2829533333,3
23.5644016667,87.2829533333,3
23.5644016667,87.2829533333,3
23.5644016667,87.2829533333,3
23.5644016667,87.2829533333,3
23.5644016667,87.2829533333,3
23.5644016667,87.2829533333,3
23.5644016667,87.2829533333,3
23.5644016667,87.2829533333,3
23.5644016667,87.2829533333,3
23.5644016667,87.2829533333,3
23.5644016667,87.2829533333,3
23.5644016667,87.2829533333,3
23.5644016667,87.2829533333,3
23.5644016667,87.2829533333,3
23.5644016667,87.2829533333,3
23.5644016667,87.2829533333,3
23.5644016667,87.2829533333,3
23.5644033333,87.2829516667,3
23.5644033333,87.2829516667,3
23.5644033333,87.2829516667,3
23.5644033333,87.2829516667,3
23.5644033333,87.2829516667,3
23.5644033333,87.2829516667,3
23.5644033333,87.2829516667,3
23.5644033333,87.2829516667,3
23.5644033333,87.2829516667,3
23.5644033333,87.2829516667,3
23.5644033333,87.2829516667,3
23.5644033333,87.2829516667,3
23.5644033333,87.2829516667,3
23.5644033333,87.2829516667,3
23.5644033333,87.2829516667,3
23.5644033333,87.2829516667,3
23.5644033333,87.2829516667,3
23.5644033333,87.2829516667,3
23.5644033333,87.2829516667,3
23.5644033333,87.2829516667,3
23.5644033333,87.2829516667,3
23.5644033333,87.2829516667,3
23.5644033333,87.2829516667,3
23.5644033333,87.2829516667,3
23.5644033333,87.2829516667,3
23.5644033333,87.2829516667,3
23.5644033333,87.2829516667,3
23.5644033333,87.2829516667,3
23.5644033333,87.2829516667,3
23.5644033333,87.28295,3
23.5644033333,87.2829483333,3
23.5644,87.2829433333,3
23.564395,87.2829366667,3
23.56439,87.2829283333,3
23.5643833333,87.28292,3
23.5643733333,87.2829116667,3
23.564365,87.282905,3
23.5643683333,87.2828833333,3
23.5643733333,87.282865,3
23.5643766667,87.28286,3
23.5643816667,87.2828516667,3
23.5643866667,87.2828466667,3
23.5643866667,87.282845,3
23.564385,87.282845,3
23.5643816667,87.2828416667,3
23.5643766667,87.2828366667,3
23.5643733333,87.2828333333,3
23.56437,87.2828316667,3
23.56437,87.28283,3
23.5643683333,87.2828316667,3
23.5643683333,87.2828316667,3
23.5643683333,87.2828333333,3
23.5643683333,87.2828333333,3
23.5643683333,87.2828333333,3
23.5643683333,87.2828333333,3
23.5643666667,87.2828316667,3
23.564365,87.2828283333,3
23.5643616667,87.282825,3
23.56436,87.2828216667,3
23.5643616667,87.28282,3
23.5643616667,87.2828166667,3
23.5643616667,87.2828133333,3
23.56436,87.28281,3
23.5643583333,87.2828083333,3
23.5643566667,87.2828083333,3
23.5643566667,87.2828083333,3
23.5643566667,87.2828083333,3
23.5643566667,87.2828083333,3
23.5643566667,87.28281,3
23.564355,87.2828083333,3
23.564355,87.2828083333,3
23.5643566667,87.28281,3
23.5643566667,87.28281,3
23.5643566667,87.28281,3
23.5643566667,87.28281,3
23.5643566667,87.2828116667,3
23.5643566667,87.2828133333,3
23.564355,87.2828116667,3
23.5643533333,87.2828066667,3
23.5643533333,87.2827983333,3
23.5643533333,87.2827866667,3
23.5643533333,87.2827766667,3
23.5643533333,87.28277,3
23.5643566667,87.28276,3
23.5643583333,87.2827533333,3
23.5643566667,87.282745,3
23.5643583333,87.2827383333,3
23.5643583333,87.28273,3
23.56436,87.28272,3
23.56436,87.2827083333,3
23.5643616667,87.2826933333,3
23.5643616667,87.2826816667,3
23.5643666667,87.2826666667,3
23.5643683333,87.2826566667,3
23.56437,87.28264,3
23.564375,87.2826233333,3
23.5643783333,87.28261,3
23.56438,87.2826,3
23.5643816667,87.2825916667,3
23.5643866667,87.28258,3
23.56439,87.2825683333,3
23.564395,87.2825533333,3
23.5644,87.28254,3
23.5644016667,87.2825266667,3
23.5644,87.2825133333,3
23.5643983333,87.2825,3
23.5644,87.2824866667,3
23.5644,87.282475,3
23.5644066667,87.2824683333,3
23.5644116667,87.28246,3
23.5644133333,87.2824533333,3
23.5644166667,87.2824466667,3
23.564425,87.2824416667,3
23.564435,87.282435,3
23.5644483333,87.2824316667,3
23.5644633333,87.2824266667,3
23.5644816667,87.2824183333,3
23.5645033333,87.2824033333,3
23.5645166667,87.282385,3
23.5645216667,87.28238,3
23.5645316667,87.282375,3
23.564545,87.2823716667,3
23.5645533333,87.28237,3
23.5645533333,87.2823683333,3
23.5645533333,87.2823683333,3
23.5645533333,87.2823683333,3
23.5645533333,87.2823683333,3
23.5645533333,87.2823666667,3
23.5645533333,87.2823666667,3
23.5645533333,87.2823666667,3
23.564555,87.2823666667,3
23.564555,87.2823683333,3
23.564555,87.2823666667,3
23.564555,87.2823666667,3
23.564555,87.2823666667,3
23.564555,87.2823666667,3
23.564555,87.2823666667,3
23.5645566667,87.2823666667,3
23.5645566667,87.2823666667,3
23.5645566667,87.2823666667,3
23.5645566667,87.2823666667,3
23.5645566667,87.2823666667,3
23.5645566667,87.2823666667,3
23.5645566667,87.2823666667,3
23.5645566667,87.2823666667,3
23.5645566667,87.2823666667,3
23.5645566667,87.2823666667,3
23.5645566667,87.2823666667,3
23.5645566667,87.2823666667,3
23.5645566667,87.2823666667,3
23.5645566667,87.2823666667,3
23.5645566667,87.2823666667,3
23.5645583333,87.2823666667,3
23.56456,87.282365,3
23.5645666667,87.2823666667,3
23.5645716667,87.28237,3
23.564575,87.282375,3
23.5645816667,87.28238,3
23.5645866667,87.282385,3
23.5645916667,87.28239,3
23.5645966667,87.282395,3
23.564605,87.2824016667,3
23.5646133333,87.2824116667,3
23.5646233333,87.2824266667,3
23.5646416667,87.2824433333,3
23.56466,87.2824633333,3
23.56468,87.282495,3
23.5647033333,87.2825316667,3
23.5647266667,87.2825683333,3
23.56475,87.282605,3
23.5647733333,87.282645,3
23.5648,87.2826883333,3
23.56483,87.2827316667,3
23.5648566667,87.2827783333,3
23.5648816667,87.28283,3
23.56491,87.2828866667,3
23.564945,87.2829433333,3
23.5649833333,87.2830033333,3
23.5650216667,87.2830666667,3
23.5650633333,87.2831366667,3
23.5651033333,87.2832083333,3
23.5651466667,87.2832833333,3
23.5651883333,87.2833583333,3
23.56523,87.2834333333,3
23.5652716667,87.2835066667,3
23.565315,87.2835783333,3
23.5653616667,87.28365,3
23.5654083333,87.2837183333,3
23.565455,87.2837866667,3
23.5655016667,87.2838566667,3
23.5655483333,87.2839283333,3
23.565595,87.2839983333,3
23.5656433333,87.2840733333,3
23.56569,87.2841483333,3
23.565735,87.2842266667,3
23.5657766667,87.2843083333,3
23.5658166667,87.284395,3
23.5658566667,87.2844833333,3
23.5658983333,87.2845733333,3
23.5659483333,87.2846616667,3
23.5660016667,87.284745,3
23.566055,87.2848266667,3
23.5661083333,87.2849083333,3
23.56616,87.2849883333,3
23.5662083333,87.2850666667,3
23.5662533333,87.2851416667,3
23.5662933333,87.2852116667,3
23.5663333333,87.28528,3
23.5663766667,87.285345,3
23.5664216667,87.2854133333,3
23.5664683333,87.2854833333,3
23.5665133333,87.2855566667,3
23.5665566667,87.285635,3
23.5666016667,87.2857166667,3
23.5666483333,87.2858016667,3
23.5666983333,87.2858883333,3
23.5667516667,87.2859783333,3
23.566805,87.28607,3
23.5668616667,87.2861616667,3
23.5669166667,87.2862566667,3
23.5669666667,87.2863516667,3
23.5670166667,87.2864433333,3
23.5670633333,87.2865333333,3
23.5671083333,87.2866133333,3
23.5671483333,87.2866766667,3
23.5671816667,87.2867333333,3
23.5672066667,87.28677,3
23.567225,87.286795,3
23.5672366667,87.2868066667,3
23.5672433333,87.28681,3
23.5672433333,87.2868083333,3
23.5672433333,87.2868083333,3
23.5672433333,87.2868083333,3
23.5672433333,87.2868066667,3
23.5672433333,87.2868066667,3
23.5672433333,87.2868066667,3
23.5672433333,87.2868066667,3
23.5672433333,87.2868066667,3
23.5672433333,87.2868066667,3
23.5672433333,87.2868066667,3
23.5672483333,87.2868116667,3
23.567265,87.28682,3
23.5672816667,87.286825,3
23.5673,87.2868316667,3
23.567325,87.2868483333,3
23.56736,87.2868633333,3
23.5674066667,87.2868716667,3
23.5674583333,87.286875,3
23.5675133333,87.2868816667,3
23.567575,87.2868866667,3
23.5676416667,87.2868916667,3
23.567715,87.286895,3
23.567795,87.2868983333,3
23.5678833333,87.2868966667,3
23.5679733333,87.2868966667,3
23.5680666667,87.2868966667,3
23.5681616667,87.2868966667,3
23.5682566667,87.2868983333,3
23.5683516667,87.2869,3
23.568445,87.2869033333,3
23.56853,87.2869033333,3
23.5686083333,87.2869033333,3
23.56868,87.2869033333,3
23.568745,87.2869016667,3
23.5688033333,87.2869033333,3
23.5688583333,87.2869083333,3
23.568915,87.2869166667,3
23.5689766667,87.286925,3
23.5690433333,87.2869266667,3
23.5691183333,87.2869233333,3
23.569195,87.28692,3
23.5692783333,87.286915,3
23.569365,87.286915,3
23.5694566667,87.2869183333,3
23.5695466667,87.2869216667,3
23.56964,87.286925,3
23.5697316667,87.28693,3
23.5698183333,87.2869333333,3
23.5698916667,87.2869383333,3
23.569955,87.286945,3
23.57002,87.28695,3
23.570085,87.2869433333,3
23.5701566667,87.2869383333,3
23.57023,87.286935,3
23.570305,87.2869333333,3
23.570385,87.2869333333,3
23.5704683333,87.2869316667,3
23.570555,87.28693,3
23.570645,87.2869316667,3
23.5707416667,87.2869316667,3
23.57084,87.2869316667,3
23.5709416667,87.2869316667,3
23.5710466667,87.286935,3
23.5711533333,87.2869366667,3
23.57126,87.2869383333,3
23.5713666667,87.2869416667,3
23.57147,87.286945,3
23.57157,87.28695,3
23.57166,87.2869533333,3
23.5717416667,87.2869483333,3
23.571815,87.2869333333,3
23.5718766667,87.2869033333,3
23.5719283333,87.2868566667,3
23.5719733333,87.2867966667,3
23.572005,87.2867166667,3
23.5720233333,87.28663,3
23.5720283333,87.2865433333,3
23.5720283333,87.286455,3
23.5720266667,87.2863666667,3
23.5720216667,87.2862766667,3
23.57202,87.2861866667,3
23.5720183333,87.286095,3
23.57202,87.2859983333,3
23.57202,87.2859,3
23.5720216667,87.2858,3
23.57202,87.2857016667,3
23.57202,87.285605,3
23.5720183333,87.2855166667,3
23.5720166667,87.2854383333,3
23.5720133333,87.2853766667,3
23.5720116667,87.2853283333,3
23.5720133333,87.285295,3
23.5720133333,87.2852833333,3
23.5720133333,87.285285,3
23.57201,87.2852866667,3
23.5720083333,87.2852883333,3
23.5720083333,87.2852883333,3
23.5720083333,87.2852883333,3
23.5720083333,87.28528,3
23.57201,87.2852583333,3
23.5720133333,87.285225,3
23.5720166667,87.2851833333,3
23.57202,87.28513,3
23.5720283333,87.2850733333,3
23.5720383333,87.2850183333,3
23.572055,87.2849583333,3
23.572075,87.2848933333,3
23.5721,87.2848216667,3
23.57213,87.2847483333,3
23.5721616667,87.2846716667,3
23.5721933333,87.28459,3
23.5722233333,87.2844983333,3
23.5722483333,87.2844,3
23.5722683333,87.2842966667,3
23.5722816667,87.2841883333,3
23.572285,87.28408,3
23.5722866667,87.2839666667,3
23.5722883333,87.2838516667,3
23.57229,87.2837366667,3
23.5722916667,87.283625,3
23.572295,87.28352,3
23.5722966667,87.2834216667,3
23.5722966667,87.283325,3
23.5722883333,87.283235,3
23.5722683333,87.283155,3
23.572235,87.2830816667,3
23.5722033333,87.2830116667,3
23.5721833333,87.282945,3
23.5721783333,87.2828783333,3
23.5721933333,87.2828116667,3
23.57222,87.2827433333,3
23.5722533333,87.2826683333,3
23.57228,87.2825816667,3
23.5722933333,87.2824866667,3
23.572295,87.2823866667,3
23.572295,87.28228,3
23.5722966667,87.2821666667,3
23.5723,87.28205,3
23.5723016667,87.28193,3
23.5723066667,87.2818033333,3
23.5723116667,87.2816733333,3
23.5723133333,87.28154,3
23.572315,87.2814016667,3
23.572315,87.2812633333,3
23.5723166667,87.2811233333,3
23.5723216667,87.280985,3
23.572325,87.2808433333,3
23.5723283333,87.2806983333,3
23.5723266667,87.280555,3
23.5723233333,87.2804116667,3
23.5723216667,87.28027,3
23.572325,87.2801283333,3
23.5723283333,87.2799916667,3
23.5723316667,87.279855,3
23.5723383333,87.279715,3
23.5723416667,87.2795833333,3
23.57234,87.2794633333,3
23.5723366667,87.2793466667,3
23.5723333333,87.27923,3
23.57233,87.2791133333,3
23.5723183333,87.279,3
23.5722983333,87.2788933333,3
23.5722716667,87.2787966667,3
23.57224,87.2787,3
23.572205,87.27862,3
23.5721716667,87.2785483333,3
23.5721433333,87.2784933333,3
23.5721216667,87.2784533333,3
23.5721066667,87.2784283333,3
23.5721,87.2784166667,3
23.5720966667,87.2784166667,3
23.572095,87.2784183333,3
23.5720933333,87.2784183333,3
23.5720933333,87.2784183333,3
23.572095,87.2784183333,3
23.572095,87.2784183333,3
23.572095,87.2784183333,3
23.572095,87.2784183333,3
23.572095,87.2784183333,3
23.572095,87.2784183333,3
23.5720933333,87.2784183333,3
23.5720866667,87.2784033333,3
23.5720716667,87.2783783333,3
23.572055,87.2783433333,3
23.5720366667,87.2783,3
23.5720133333,87.2782483333,3
23.5719883333,87.2781883333,3
23.5719616667,87.278125,3
23.57193,87.2780566667,3
23.5718916667,87.2779866667,3
23.5718483333,87.27792,3
23.5717966667,87.2778616667,3
23.5717416667,87.27781,3
23.5716883333,87.277765,3
23.57164,87.2777166667,3
23.5716066667,87.2776666667,3
23.5715883333,87.277615,3
23.571585,87.2775566667,3
23.5715966667,87.2775083333,3
23.5716166667,87.27747,3
23.57164,87.2774433333,3
23.57166,87.2774283333,3
23.57167,87.27742,3
23.5716733333,87.277415,3
23.571675,87.27741,3
23.57168,87.2774083333,3
23.5716833333,87.2774066667,3
23.5716983333,87.2774,3
23.57172,87.277395,3
23.571745,87.2773933333,3
23.57178,87.27739,3
23.5718216667,87.27739,3
23.571875,87.27739,3
23.57193,87.2773866667,3
23.57199,87.2773766667,3
23.5720516667,87.2773616667,3
23.5721166667,87.27734,3
23.5721833333,87.2773133333,3
23.572255,87.2772816667,3
23.5723283333,87.2772483333,3
23.572405,87.2772116667,3
23.572485,87.2771716667,3
23.5725683333,87.27713,3
23.572655,87.2770866667,3
23.572745,87.2770433333,3
23.5728333333,87.276995,3
23.57292,87.2769483333,3
23.5730033333,87.276905,3
23.5730833333,87.2768633333,3
23.5731583333,87.2768216667,3
23.57323,87.2767816667,3
23.5733033333,87.2767516667,3
23.573375,87.2767083333,3
23.573445,87.276665,3
23.5735083333,87.2766266667,3
23.5735666667,87.2765933333,3
23.5736133333,87.2765616667,3
23.5736466667,87.2765383333,3
23.57367,87.27653,3
23.57368,87.2765233333,3
23.5736816667,87.2765233333,3
23.57368,87.276525,3
23.5736783333,87.276525,3
23.5736783333,87.276525,3
23.5736783333,87.276525,3
23.5736783333,87.276525,3
23.5736783333,87.276525,3
23.5736783333,87.276525,3
23.5736933333,87.276515,3
23.5737183333,87.2765016667,3
23.5737516667,87.276485,3
23.573795,87.2764633333,3
23.573845,87.27644,3
23.5738966667,87.2764133333,3
23.5739516667,87.276385,3
23.5740116667,87.2763533333,3
23.5740766667,87.2763166667,3
23.5741483333,87.2762783333,3
23.5742233333,87.2762366667,3
23.574305,87.2761916667,3
23.5743916667,87.2761416667,3
23.5744816667,87.2760916667,3
23.5745733333,87.2760416667,3
23.5746666667,87.2759883333,3
23.5747633333,87.2759333333,3
23.5748633333,87.2758733333,3
23.574965,87.27581,3
23.57507,87.2757483333,3
23.575175,87.2756866667,3
23.5752816667,87.2756233333,3
23.575385,87.27556,3
23.5754866667,87.2754983333,3
23.5755883333,87.2754416667,3
23.5756883333,87.2753883333,3
23.5757883333,87.2753333333,3
23.57589,87.2752766667,3
23.5759933333,87.275225,3
23.5760916667,87.275165,3
23.5761916667,87.2751033333,3
23.5762933333,87.2750433333,3
23.5763966667,87.274985,3
23.5764966667,87.2749216667,3
23.5765966667,87.2748633333,3
23.576695,87.2748066667,3
23.5767933333,87.2747483333,3
23.5768933333,87.2746883333,3
23.576995,87.2746283333,3
23.5770966667,87.2745683333,3
23.5771983333,87.2745066667,3
23.5773016667,87.2744516667,3
23.5774033333,87.2743933333,3
23.5775033333,87.2743383333,3
23.5776016667,87.2742866667,3
23.577695,87.2742366667,3
23.5777866667,87.274185,3
23.577875,87.2741366667,3
23.5779616667,87.27409,3
23.57805,87.2740433333,3
23.5781383333,87.2739933333,3
23.5782233333,87.27394,3
