lat,long,time
23.535135,87.2976016667,10:08:33
23.535135,87.2976016667,10:08:34
23.535135,87.2976016667,10:08:35
23.535135,87.2976016667,10:08:36
23.535135,87.2976016667,10:08:37
23.535135,87.2976016667,10:08:38
23.535135,87.2976016667,10:08:39
23.535135,87.2976016667,10:08:40
23.535135,87.2976016667,10:08:41
23.535135,87.2976016667,10:08:42
23.535135,87.2976016667,10:08:43
23.535135,87.2976016667,10:08:44
23.535135,87.2976016667,10:08:45
23.535135,87.2976016667,10:08:46
23.535135,87.2976016667,10:08:47
23.535135,87.2976016667,10:08:48
23.535135,87.2976016667,10:08:49
23.535135,87.2976016667,10:08:50
23.535135,87.2976016667,10:08:51
23.535135,87.2976016667,10:08:52
23.535135,87.2976016667,10:08:53
23.535135,87.2976016667,10:08:54
23.535135,87.2976016667,10:08:55
23.535135,87.2976016667,10:08:56
23.535135,87.2976016667,10:08:57
23.535135,87.2976016667,10:08:58
23.535135,87.2976016667,10:08:59
23.535135,87.2976016667,10:09:00
23.535135,87.2976016667,10:09:01
23.535135,87.2976016667,10:09:02
23.535135,87.2976016667,10:09:03
23.535135,87.2976016667,10:09:04
23.535135,87.2976016667,10:09:05
23.535135,87.2976016667,10:09:06
23.535135,87.2976016667,10:09:07
23.535135,87.2976016667,10:09:08
23.535135,87.2976016667,10:09:09
23.535135,87.2976016667,10:09:10
23.535135,87.2976016667,10:09:11
23.535135,87.2976016667,10:09:12
23.535135,87.2976016667,10:09:13
23.535135,87.2976016667,10:09:14
23.535135,87.2976016667,10:09:15
23.535135,87.2976016667,10:09:16
23.535135,87.2976016667,10:09:17
23.535135,87.2976016667,10:09:18
23.535135,87.2976016667,10:09:19
23.535135,87.2976016667,10:09:20
23.535135,87.2976016667,10:09:21
23.535135,87.2976016667,10:09:22
23.535135,87.2976016667,10:09:23
23.535135,87.2976016667,10:09:24
23.535135,87.2976016667,10:09:25
23.535135,87.2976016667,10:09:26
23.535135,87.2976016667,10:09:27
23.535135,87.2976016667,10:09:28
23.535135,87.2976016667,10:09:29
23.535135,87.2976016667,10:09:30
23.535135,87.2976016667,10:09:31
23.535135,87.2976016667,10:09:32
23.535135,87.2976016667,10:09:33
23.535135,87.2976016667,10:09:34
23.535135,87.2976016667,10:09:35
23.535135,87.2976016667,10:09:36
23.535135,87.2976016667,10:09:37
23.535135,87.2976016667,10:09:38
23.535135,87.2976016667,10:09:39
23.535135,87.2976016667,10:09:40
23.535135,87.2976016667,10:09:41
23.535135,87.2976016667,10:09:42
23.535135,87.2976016667,10:09:43
23.535135,87.2976016667,10:09:44
